datetime,river discharge,Name,day,month,year,Tempmax,Tempmin,Temp,Humidity,Precip,Preciprob,Precipcover,preciptype,Windspeed,Winddir,Sealevelpressure,Cloudcover,Severrisk,Moonphase
26/10/2021,582.45,Lagos,26,10,2021,33,24,27.7,81.1,4,100,4.17,rain,33.5,147.6,1013.4,50.1,,0.69
28/10/2021,514.23,Lagos,28,10,2021,31,25,27.7,84.7,5,100,4.17,rain,14.8,198.5,1012.2,55.9,,0.75
30/10/2021,468.89,Lagos,30,10,2021,33,24,27.9,84.1,3,100,4.17,rain,33.5,194.7,1011.8,55.6,,0.82
31/10/2021,402.65,Lagos,31,10,2021,31,18,27.9,84.5,1,100,4.17,rain,25.9,186.9,1012.8,58.4,,0.85
01/11/2021,325.59,Lagos,1,11,2021,32.8,23,27.5,82.2,3,100,4.17,rain,14.8,216.9,1013.2,49.1,,0.89
02/11/2021,262.03,Lagos,2,11,2021,30.9,22,25.9,87.3,35,100,8.33,rain,40.7,159.5,1013.8,64.9,,0.92
03/11/2021,217.27,Lagos,3,11,2021,32,23.8,27.5,84.2,28,100,4.17,rain,22.3,193.9,1012.4,56.9,,0.95
05/11/2021,191.75,Lagos,5,11,2021,28.9,23,25.7,87.1,12,100,4.17,rain,29.5,84.3,1012,49.7,,0.02
07/11/2021,188.23,Lagos,7,11,2021,32,23.9,26.2,88.7,11,100,4.17,rain,22.3,231.3,1010.2,61.2,,0.09
10/11/2021,228.09,Lagos,10,11,2021,32,25,27.9,87.4,3,100,4.17,rain,14.8,237.2,1011.3,57.8,,0.19
11/11/2021,250.77,Lagos,11,11,2021,32,23.2,26,90.1,126,100,4.17,rain,35.3,221.8,1011.7,59.2,,0.25
13/11/2021,271.27,Lagos,13,11,2021,32,24.9,27.1,87,1,100,4.17,rain,18.4,200.7,1010.3,57.3,,0.3
14/11/2021,262.03,Lagos,14,11,2021,32,23.9,26.8,84.5,0.2,100,8.33,rain,18.4,230.3,1011.3,52.5,,0.33
15/11/2021,239.44,Lagos,15,11,2021,32.1,24,27.3,85.1,12,100,4.17,rain,13,225.9,1011.6,52.4,,0.36
16/11/2021,212.3,Lagos,16,11,2021,32,24.9,27.7,85.8,0.3,100,8.33,rain,18.4,212.7,1010.8,47.7,,0.4
20/11/2021,154.6,Lagos,20,11,2021,32,24,27.7,84.7,0.1,100,4.17,rain,14.8,192.9,1010.7,55.1,,0.54
21/11/2021,153.88,Lagos,21,11,2021,33,25,28.6,81.8,0.9,100,4.17,rain,22.3,191.6,1009.7,49.9,,0.57
22/11/2021,154.24,Lagos,22,11,2021,33,26,28.1,83.3,6,100,4.17,rain,14.8,219.3,1010.9,51.1,,0.6
24/11/2021,153.53,Lagos,24,11,2021,33,25,28.4,81.8,0.9,100,4.17,rain,14.8,202.5,1011.5,52.9,,0.67
26/11/2021,143.21,Lagos,26,11,2021,29.7,26,28.1,87.1,1,100,33.33,rain,14.8,214.5,1010.4,43.8,,0.74
27/11/2021,138,Lagos,27,11,2021,33,25.1,28.7,83.5,0.2,100,8.33,rain,18.2,203.4,1010.8,50.4,,0.75
01/12/2021,125.77,Lagos,1,12,2021,33,24.9,28.7,82.5,0.1,100,4.17,rain,20.5,202.2,1010.4,54.8,,0.9
03/01/2022,111.46,Lagos,3,1,2022,31.1,26,28,81.9,0.3,100,8.33,rain,15.1,226,1009.7,76,,0.02
04/01/2022,110.69,Lagos,4,1,2022,32.6,26.1,27.6,78.5,0.3,100,8.33,rain,14.8,179.7,1010.7,97.6,,0.06
07/01/2022,107.89,Lagos,7,1,2022,34,15,27.6,83.4,0.1,100,4.17,rain,22.3,230,1010.8,22.2,,0.15
08/01/2022,107.14,Lagos,8,1,2022,30.3,15,27.5,82.9,0.4,100,16.67,rain,16.6,233.1,1010.8,23.9,,0.19
11/01/2022,105.66,Lagos,11,1,2022,34,22,29.2,74.7,0.8,100,8.33,rain,22,209.7,1009.4,42.5,75,0.29
13/01/2022,105.41,Lagos,13,1,2022,32.1,26,28.6,80.9,1.2,100,12.5,rain,21.6,208.8,1012.3,54.8,75,0.35
17/01/2022,105.66,Lagos,17,1,2022,34,14,28.2,74.9,0.1,100,4.17,rain,33.5,204.9,1014.2,54.1,60,0.48
18/01/2022,105.41,Lagos,18,1,2022,34,10,27.1,76.3,0.2,100,8.33,rain,25.9,189.6,1014.5,53,30,0.5
23/01/2022,103.71,Lagos,23,1,2022,36,23,27.9,59.4,0.1,100,4.17,rain,21.6,221,1011.5,11.8,30,0.69
08/02/2022,99.93,Lagos,8,2,2022,34,24.9,28.7,80,0.1,100,4.17,rain,18.4,207.6,1011.1,40.6,60,0.25
10/02/2022,99.46,Lagos,10,2,2022,35,25.9,29.5,80.1,0,0,0,rain,18.4,184.4,1009.9,36.6,75,0.3
11/02/2022,99.46,Lagos,11,2,2022,35,24.8,28.8,79.3,0,0,0,rain,24,189.1,1009,35.7,75,0.33
12/02/2022,99.23,Lagos,12,2,2022,35,26,29.2,76.9,0,0,0,rain,22.3,195.6,1009.8,50.9,75,0.36
13/02/2022,99.23,Lagos,13,2,2022,34.1,25.2,28.9,78.9,1.1,100,8.33,rain,16.6,200.8,1010.6,45,75,0.39
16/02/2022,99.23,Lagos,16,2,2022,34,25,29.2,80.8,0.1,100,4.17,rain,22.6,216.1,1010.7,43.6,75,0.5
17/02/2022,99.46,Lagos,17,2,2022,35,27.1,29.9,78.3,0,0,0,rain,22.3,217.4,1009,55.9,75,0.53
18/02/2022,99.46,Lagos,18,2,2022,35,25.9,29.3,80.8,0,0,0,rain,22,206,1008.9,40.2,75,0.56
19/02/2022,99.69,Lagos,19,2,2022,34.9,27,29.6,81.9,0,0,0,rain,22.3,200.3,1010.1,54.7,75,0.6
20/02/2022,100.16,Lagos,20,2,2022,35,25,28.6,82.3,0,0,0,rain,22.3,197.6,1011.2,45.9,75,0.63
21/02/2022,100.62,Lagos,21,2,2022,34,25,29.1,79.6,0.1,100,4.17,rain,22.3,200,1010.9,55.2,60,0.67
22/02/2022,101.09,Lagos,22,2,2022,35,26,29.4,79.6,0,0,0,rain,23,223.1,1011,49.2,75,0.71
23/02/2022,100.86,Lagos,23,2,2022,35,26,29.5,80,0,0,0,rain,20.5,203.4,1011.7,51.9,75,0.75
24/02/2022,100.62,Lagos,24,2,2022,34.1,26.6,28.4,84.4,0.1,100,4.17,rain,24.1,198.4,1010.8,37.6,75,0.78
26/02/2022,99.23,Lagos,26,2,2022,36,27,29.7,80.2,0,0,0,rain,20.5,197.6,1009.7,41.7,100,0.85
27/02/2022,98.77,Lagos,27,2,2022,35,26,28.5,77.8,0,0,0,rain,27.7,210.2,1010.5,50.7,75,0.88
28/02/2022,98.31,Lagos,28,2,2022,36,26,29.7,78.3,0,0,0,rain,20.5,197.5,1010.3,47.4,75,0.92
01/03/2022,98.08,Lagos,1,3,2022,35,26.8,29.9,77.4,0,0,0,rain,16.6,200,1009.9,45.3,75,0.95
02/03/2022,97.86,Lagos,2,3,2022,34,27,29.8,78.6,0,0,0,rain,20.5,193.4,1010,51.9,75,0
03/03/2022,97.86,Lagos,3,3,2022,35,24.6,29.6,75.7,0,0,0,rain,172.4,180.3,1010.1,49,75,0.02
04/03/2022,100.62,Lagos,4,3,2022,34,26.2,29.7,77.1,0.7,100,12.5,rain,25.9,187.4,1009.5,63.9,75,0.06
05/03/2022,106.89,Lagos,5,3,2022,35,24.6,29.5,73.7,2,100,8.33,rain,24.5,201.2,1008.9,53.7,60,0.09
06/03/2022,110.69,Lagos,6,3,2022,29,25,27,87.6,7,100,4.17,rain,64.8,159,1009.4,53.8,60,0.12
08/03/2022,117.85,Lagos,8,3,2022,34,26.8,30,78.2,0,0,0,rain,22.3,196.5,1008,48.4,75,0.18
09/03/2022,119.5,Lagos,9,3,2022,35,26.8,30.3,80.2,0,0,0,rain,27.7,197.5,1007.7,53.3,100,0.22
10/03/2022,118.67,Lagos,10,3,2022,34,28,30.4,80.3,0.1,100,4.17,rain,24.1,197.5,1008.2,55.9,100,0.25
11/03/2022,116.76,Lagos,11,3,2022,34,27,29.7,78.3,0,0,0,rain,27.7,173.7,1009,50.6,100,0.28
12/03/2022,113.82,Lagos,12,3,2022,32,22.8,26.9,83.7,26,100,4.17,rain,31.7,234.5,1009.8,43,60,0.31
13/03/2022,111.98,Lagos,13,3,2022,34,24.8,28.3,83.3,0,0,0,rain,64.8,187.8,1009.4,50.1,75,0.34
14/03/2022,111.72,Lagos,14,3,2022,34,24,28.4,81.6,2,100,4.17,rain,24.1,235.1,1009.3,39.6,75,0.38
15/03/2022,110.43,Lagos,15,3,2022,34,25.9,28.9,85.3,12,100,4.17,rain,14.8,213,1010.5,56.4,100,0.41
16/03/2022,109.66,Lagos,16,3,2022,33,25.7,29.2,81.6,1.4,100,4.17,rain,23.4,202.9,1010.3,63.5,75,0.44
18/03/2022,109.92,Lagos,18,3,2022,34.1,26.5,29.2,83.7,0,0,0,rain,25.6,202.9,1009.1,50,75,0.5
19/03/2022,109.66,Lagos,19,3,2022,35,26.4,29.8,80.8,0,0,0,rain,22.3,192.1,1009.8,45.8,100,0.54
20/03/2022,109.15,Lagos,20,3,2022,34,27.3,30.1,78.9,0,0,0,rain,24.1,207,1010.1,52.7,100,0.58
21/03/2022,108.14,Lagos,21,3,2022,34,27.8,29.9,81.3,0,0,0,rain,24.1,207.3,1010.1,58.4,75,0.61
22/03/2022,108.14,Lagos,22,3,2022,33,27,29.5,80.6,0,0,0,rain,21.2,210.8,1010.2,58.1,75,0.65
23/03/2022,108.14,Lagos,23,3,2022,34,20,29.4,80,0.2,100,8.33,rain,27.7,195.4,1010.4,63.3,100,0.68
24/03/2022,108.4,Lagos,24,3,2022,36,27.1,29.6,76.2,240,100,4.17,rain,22.3,211,1009.9,38.5,100,0.72
26/03/2022,110.43,Lagos,26,3,2022,34,27,29.7,81.1,0,0,0,rain,22.3,199.4,1009,61.3,100,0.79
27/03/2022,110.94,Lagos,27,3,2022,35,27,30.4,80.7,0,0,0,rain,18.4,193.6,1010.6,46.8,75,0.83
28/03/2022,111.46,Lagos,28,3,2022,35,27.1,30.3,81.5,0.1,100,4.17,rain,22.3,208.2,1010.7,58.5,100,0.86
29/03/2022,110.94,Lagos,29,3,2022,35,28,30.5,77.9,0,0,0,rain,155.5,177.6,1009.3,48.9,75,0.9
30/03/2022,109.66,Lagos,30,3,2022,35,26.3,30,78.5,0,0,0,rain,20.6,190.6,1007.5,57.7,75,0.94
01/04/2022,105.66,Lagos,1,4,2022,36,27,30.5,76,0,0,0,rain,59.4,212.4,1009.5,50.5,100,0
02/04/2022,104.68,Lagos,2,4,2022,33,24.1,28.5,78.8,35,100,4.17,rain,22.3,212.5,1010,50.5,75,0.04
03/04/2022,104.2,Lagos,3,4,2022,34,26.8,29.6,78,0,0,0,rain,24.1,196.6,1010,54.6,75,0.07
04/04/2022,103.71,Lagos,4,4,2022,33.1,26.9,29.5,80.2,0,0,0,rain,22.3,182.6,1010.5,55.3,75,0.1
05/04/2022,103.71,Lagos,5,4,2022,34,27.8,30.1,78.5,0.1,100,4.17,rain,24.1,186.7,1010.3,59.8,75,0.14
06/04/2022,103.47,Lagos,6,4,2022,33,24,28.6,82.3,9,100,4.17,rain,25.9,185.5,1010,53.3,75,0.17
07/04/2022,103.71,Lagos,7,4,2022,33,25,29.2,79.1,0,0,0,rain,22.3,186.3,1010.2,46,75,0.2
08/04/2022,105.17,Lagos,8,4,2022,33,23,28.1,79.5,5,100,4.17,rain,64.8,237.9,1010.4,38.4,75,0.23
09/04/2022,105.41,Lagos,9,4,2022,29.9,24,27.1,84.5,0,0,0,rain,29.4,277,1010.3,55.2,75,0.25
12/04/2022,106.15,Lagos,12,4,2022,34,24.8,28,81.9,6,100,4.17,rain,33.5,173.8,1009.2,56.4,75,0.36
13/04/2022,112.76,Lagos,13,4,2022,31,24.7,27.4,83.7,0,0,0,rain,18.4,188.3,1009.2,50.1,60,0.39
14/04/2022,117.85,Lagos,14,4,2022,32,25,28.6,81.6,0.6,100,4.17,rain,22.4,180.6,1009.8,52.1,60,0.42
15/04/2022,122.88,Lagos,15,4,2022,32,25.8,28.9,79.6,0,0,0,rain,19.4,194.7,1010.2,64,60,0.46
16/04/2022,128.12,Lagos,16,4,2022,33.2,26,28.3,80.1,7,100,4.17,rain,18,238.2,1010.2,63.9,60,0.5
17/04/2022,133.59,Lagos,17,4,2022,33.2,25,28.9,83.4,0,0,0,rain,29.5,214.7,1009.4,53.3,60,0.52
18/04/2022,138.64,Lagos,18,4,2022,29.1,23,25.7,86.3,36,100,8.33,rain,27.7,7.8,1010.7,49.6,10,0.56
20/04/2022,147.94,Lagos,20,4,2022,34,24.3,29,82.9,2.1,100,4.17,rain,29.2,175,1010.6,51.2,60,0.63
21/04/2022,167.66,Lagos,21,4,2022,30.1,23,26.6,83.8,20,100,4.17,rain,24.1,305.4,1010.8,54,60,0.67
23/04/2022,188.67,Lagos,23,4,2022,34,25.1,29,80.7,0,0,0,rain,20.5,202.1,1009.9,43.2,60,0.75
24/04/2022,181.81,Lagos,24,4,2022,28.3,22,25.7,91,28,100,4.17,rain,46.4,154.4,1010,62,75,0.77
27/04/2022,145.89,Lagos,27,4,2022,33,23,28.6,79.4,0.1,100,4.17,rain,33.5,178.7,1010.1,68.4,75,0.88
28/04/2022,139.28,Lagos,28,4,2022,31,23,26.5,84.4,24,100,4.17,rain,18.4,301.5,1011,53.8,30,0.91
02/05/2022,133.9,Lagos,2,5,2022,32,25,28.3,82.8,0,0,0,rain,18.4,189.3,1012.4,57.4,60,0.05
04/05/2022,126.35,Lagos,4,5,2022,32,23,27.1,83.1,13,100,8.33,rain,22.3,190.1,1011.6,52.3,60,0.12
05/05/2022,123.45,Lagos,5,5,2022,33,23,27.6,81.6,0,0,0,rain,22.3,206.5,1011.9,46.7,60,0.15
06/05/2022,121.74,Lagos,6,5,2022,28,22,25.4,89.4,48,100,8.33,rain,20.5,134.9,1011.9,58.5,60,0.18
09/05/2022,120.62,Lagos,9,5,2022,33,24,28.4,80.5,0.1,100,4.17,rain,32,229.6,1010.7,44.9,60,0.25
10/05/2022,124.89,Lagos,10,5,2022,32,21,27.8,83.7,1,100,4.17,rain,20.5,205.8,1011.8,59.1,60,0.31
12/05/2022,134.52,Lagos,12,5,2022,32,24.2,28,85,9,100,8.33,rain,22.3,195,1012.3,50.9,60,0.38
13/05/2022,140.58,Lagos,13,5,2022,32.8,25,29.1,80.7,0,0,0,rain,16.6,206.2,1012.3,57.3,60,0.41
14/05/2022,138.64,Lagos,14,5,2022,33,22.2,27.8,81.4,0.9,100,4.17,rain,27.7,168.3,1012.2,55.4,60,0.44
15/05/2022,135.46,Lagos,15,5,2022,33.1,25,29.1,82.3,0,0,0,rain,18.4,196.5,1012.6,47.2,60,0.48
16/05/2022,134.52,Lagos,16,5,2022,33,25.9,28.6,82,3.9,100,20.83,rain,23.8,207.6,1012.2,60.6,60,0.5
17/05/2022,132.97,Lagos,17,5,2022,29,24,27.5,82.8,6,100,4.17,rain,27.7,182.1,1011.9,66.2,60,0.54
18/05/2022,128.12,Lagos,18,5,2022,32,24.1,28,82.8,0,0,0,rain,22.3,196.5,1010.9,56.6,30,0.58
19/05/2022,135.77,Lagos,19,5,2022,31,24.9,27.6,83.6,1,100,4.17,rain,24.1,182.6,1011.5,67.5,60,0.61
20/05/2022,159.32,Lagos,20,5,2022,31,25.2,28.2,82.1,0.6,100,8.33,rain,18.4,177.5,1012.5,72.8,30,0.65
21/05/2022,173.58,Lagos,21,5,2022,30.8,24,26.4,90.8,22,100,4.17,rain,20.5,246,1013.7,56.7,30,0.68
22/05/2022,197.15,Lagos,22,5,2022,30.8,23,26.3,87.8,1,100,4.17,rain,13,270.1,1014.3,48.1,30,0.75
23/05/2022,227.56,Lagos,23,5,2022,31,22.6,26.8,85.6,2.5,100,4.17,rain,33.5,6.6,1013,53.4,30,0.75
24/05/2022,239.99,Lagos,24,5,2022,31.1,23,26.5,84.5,0,0,0,rain,18.2,186.9,1013.8,53.8,30,0.79
26/05/2022,236.68,Lagos,26,5,2022,31,24.9,27.2,85.9,0,0,0,rain,22.3,177.7,1015.8,57.4,60,0.86
27/05/2022,230.74,Lagos,27,5,2022,31,24,26.7,85.6,0.1,100,4.17,rain,20.5,172.4,1015.3,49,30,0.89
28/05/2022,218.79,Lagos,28,5,2022,33,25,28.8,78.6,0,0,0,rain,18.4,190.3,1013.4,54.2,60,0.93
29/05/2022,207.45,Lagos,29,5,2022,33,25.9,29.1,75.3,0,0,0,rain,20.5,185.9,1012.1,61.5,30,0.96
30/05/2022,197.61,Lagos,30,5,2022,33,26,28.9,81.3,0,0,0,rain,20.5,187,1012.1,58.3,30,0
31/05/2022,188.67,Lagos,31,5,2022,31.1,24.9,27.6,83.2,3,100,4.17,rain,21.2,181.9,1011.9,70.9,60,0.03
01/06/2022,178.47,Lagos,1,6,2022,33,24.8,28.3,80.1,1,100,4.17,rain,19.8,199.9,1011.1,63.1,30,0.07
02/06/2022,163.06,Lagos,2,6,2022,33,25,28.7,80.7,0,0,0,rain,25.9,187.7,1009.9,47.6,60,0.1
03/06/2022,151.41,Lagos,3,6,2022,28.5,23,26.5,86.9,6,100,4.17,rain,18.4,215.9,1009.9,65,60,0.13
04/06/2022,144.21,Lagos,4,6,2022,32,23,26.9,83.9,0,0,0,rain,24.1,195.5,1011.4,53.6,60,0.17
05/06/2022,136.72,Lagos,5,6,2022,31,22.7,26.9,77.5,5,100,8.33,rain,33.5,100.7,1012,56.1,30,0.2
06/06/2022,135.46,Lagos,6,6,2022,32,23.7,27.5,79,3,100,4.17,rain,14.8,206.6,1013,54.2,30,0.23
07/06/2022,138.32,Lagos,7,6,2022,34,24,28.1,79.2,0,0,0,rain,20.5,224.3,1013.1,42.4,60,0.25
08/06/2022,136.4,Lagos,8,6,2022,32,25,28.6,81.1,0,0,0,rain,18.4,218.1,1012.6,55.6,60,0.3
09/06/2022,138.32,Lagos,9,6,2022,33,24,28.5,80.6,0.2,100,4.17,rain,22.3,196,1011.7,57.2,60,0.33
10/06/2022,142.88,Lagos,10,6,2022,33,21.5,26.9,84.7,18,100,4.17,rain,59.4,181.1,1011.9,55.7,60,0.37
11/06/2022,152.46,Lagos,11,6,2022,27,23,25.6,88.4,4,100,4.17,rain,42.5,237.4,1013.8,45.2,30,0.4
12/06/2022,165.34,Lagos,12,6,2022,31.8,23.6,27.3,81.9,0,0,0,rain,20.5,204.9,1013.8,47,30,0.43
13/06/2022,173.98,Lagos,13,6,2022,32,24.5,27.9,81.1,0,0,0,rain,27.4,218.3,1012.8,44.5,30,0.47
14/06/2022,197.61,Lagos,14,6,2022,32,26,28.4,80.9,0,0,0,rain,22.3,204.2,1011.4,62.5,60,0.5
15/06/2022,242.22,Lagos,15,6,2022,28,25,26.2,89.2,2,100,4.17,rain,20.5,236.1,1012.1,64.9,60,0.53
16/06/2022,294.12,Lagos,16,6,2022,29,23.6,25.3,89.9,4,100,8.33,rain,18.4,253.8,1012.7,54.3,10,0.57
17/06/2022,330.13,Lagos,17,6,2022,30,22.7,24.8,92.3,0,0,0,rain,22.3,253.7,1013.1,47.3,10,0.6
18/06/2022,368.83,Lagos,18,6,2022,29,23.7,25.1,91.7,106,100,12.5,rain,13,264.3,1014.2,52.5,10,0.64
19/06/2022,392.55,Lagos,19,6,2022,30,22.9,25.8,86.3,0.1,100,4.17,rain,14.8,211.1,1014.3,52.9,30,0.67
20/06/2022,376.57,Lagos,20,6,2022,32,24,27.9,79.2,0.5,100,4.17,rain,14.8,193.8,1014.2,44.4,30,0.7
21/06/2022,353,Lagos,21,6,2022,29,23,26.5,85.8,3,100,8.33,rain,20.5,197.4,1013.5,66.2,30,0.75
22/06/2022,330.13,Lagos,22,6,2022,31,22,26.2,81.6,5,100,4.17,rain,18.4,218.9,1013.1,44.8,10,0.77
23/06/2022,315.96,Lagos,23,6,2022,30,24.9,27.2,83.8,0,0,0,rain,18.3,189.9,1013.1,51.4,30,0.81
24/06/2022,333.19,Lagos,24,6,2022,31,22,25.1,90.8,73,100,8.33,rain,33.5,226.6,1012.4,67.9,30,0.84
25/06/2022,352.18,Lagos,25,6,2022,31,21.9,26,83.7,0.2,100,8.33,rain,21.2,205.9,1012.7,56.8,30,0.87
26/06/2022,340.19,Lagos,26,6,2022,29,24,26,87.3,0.5,100,4.17,rain,13,216.7,1013.4,49.7,30,0.91
27/06/2022,318.89,Lagos,27,6,2022,31,23.8,26.9,86.1,0,0,0,rain,18.4,201.1,1013.4,61,30,0.94
28/06/2022,304.49,Lagos,28,6,2022,32.3,25,27.8,83.9,2,100,4.17,rain,22.3,207.9,1013.1,57.1,30,0.98
29/06/2022,326.34,Lagos,29,6,2022,30,25,26.8,90.8,0,0,0,rain,18.4,215.1,1013.6,69.5,30,0
30/06/2022,445.68,Lagos,30,6,2022,28,24,25.2,94,52,100,8.33,rain,25.2,197.3,1013,81.4,30,0.05
01/07/2022,697.23,Lagos,1,7,2022,30.8,23,25.9,88.1,15,100,8.33,rain,22.3,209,1013.3,55.5,10,0.08
02/07/2022,1212.39,Lagos,2,7,2022,30,24.9,26.7,84.5,1,100,4.17,rain,23.8,212.1,1014.9,54.7,10,0.11
03/07/2022,1481.52,Lagos,3,7,2022,30,24.1,26.8,84.3,0,0,0,rain,22.3,221,1015.6,52.4,10,0.15
04/07/2022,1141.88,Lagos,4,7,2022,29.1,24,25.9,88.4,8,100,4.17,rain,24.1,218.3,1014.5,57.6,10,0.18
05/07/2022,796.99,Lagos,5,7,2022,27,24,25.5,90.6,33,100,8.33,rain,11.2,206.4,1015,57.2,10,0.22
06/07/2022,653.64,Lagos,6,7,2022,30,23.9,26.7,85.8,0,0,0,rain,20.5,204.6,1014.6,52.9,10,0.25
07/07/2022,609.94,Lagos,7,7,2022,30,24.8,26.9,84.9,4,100,4.17,rain,27.7,219.9,1014.4,58.3,30,0.25
08/07/2022,569.16,Lagos,8,7,2022,26.3,21.8,24.2,94.2,65,100,12.5,rain,27.2,235.2,1014.9,61.8,30,0.32
09/07/2022,522.6,Lagos,9,7,2022,25.3,23,24.3,96,70,100,12.5,rain,25.9,231.5,1015.3,64.4,10,0.35
10/07/2022,486.53,Lagos,10,7,2022,29,23.9,26.2,88.1,4,100,4.17,rain,21.7,214.9,1014.1,65.9,10,0.39
11/07/2022,462.45,Lagos,11,7,2022,27,24,25.6,90,0.2,100,4.17,rain,44.6,196.4,1013,64.7,10,0.42
12/07/2022,447.75,Lagos,12,7,2022,25,23.9,24.2,98,17,100,8.33,rain,14.8,194.2,1014.8,54.7,10,0.46
13/07/2022,420.7,Lagos,13,7,2022,27.8,23,25.1,90,10,100,4.17,rain,18.4,193,1015.2,56.1,10,0.5
14/07/2022,382.71,Lagos,14,7,2022,29.7,23.8,25.9,85.4,0.1,100,4.17,rain,25.9,216,1013.9,62.9,10,0.52
15/07/2022,340.19,Lagos,15,7,2022,30,23,26.6,83,0.1,100,4.17,rain,23.5,196.7,1013,55.7,10,0.56
16/07/2022,297.54,Lagos,16,7,2022,29,23,26.1,83.3,1.7,100,12.5,rain,37.1,195.1,1013.8,65.6,10,0.59
17/07/2022,260.22,Lagos,17,7,2022,30,24.1,26.4,82.7,0,0,0,rain,20.5,180.6,1015,66.2,10,0.62
18/07/2022,231.81,Lagos,18,7,2022,29.1,19,25.2,79.6,0.6,100,12.5,rain,29.5,213.8,1015.2,49.9,10,0.66
19/07/2022,209.86,Lagos,19,7,2022,27.8,14.9,23.9,74.7,0.1,100,4.17,rain,26.6,219.1,1014.9,81.9,10,0.69
20/07/2022,196.7,Lagos,20,7,2022,30.3,14,23.9,73.8,0.1,100,4.17,rain,48.2,211.1,1015.4,72.9,10,0.75
22/07/2022,168.82,Lagos,22,7,2022,28.6,14,24.1,80.5,0.1,100,4.17,rain,37.1,207.8,1013.4,89.9,10,0.79
23/07/2022,153.53,Lagos,23,7,2022,29.2,16,24.9,79.2,5.8,100,37.5,rain,35.3,212.6,1013.1,96.2,10,0.82
24/07/2022,143.21,Lagos,24,7,2022,27.1,17,24.6,84,19,100,8.33,rain,27.7,218.6,1013.8,87.9,10,0.86
25/07/2022,141.23,Lagos,25,7,2022,29.6,22,25.8,81.8,162,100,4.17,rain,32,239.6,1013.6,94.5,10,0.89
26/07/2022,152.46,Lagos,26,7,2022,27.9,23.7,25.9,84.8,2.2,100,33.33,rain,29.2,241.9,1012.7,91.1,30,0.92
27/07/2022,175.6,Lagos,27,7,2022,27.9,21,25.3,86,10.4,100,54.17,rain,27.7,233.7,1012.5,94.9,10,0.96
28/07/2022,202.7,Lagos,28,7,2022,27,23,25.5,82.5,6.6,100,41.67,rain,33.5,231.6,1013.3,89,10,0
29/07/2022,248.46,Lagos,29,7,2022,28.1,24.4,26,78.1,0.7,100,16.67,rain,32.4,235.3,1014.3,90.3,10,0.02
30/07/2022,344.94,Lagos,30,7,2022,31.1,23.1,26.1,77.6,0.1,100,4.17,rain,29.2,234.8,1014.5,84.4,10,0.06
31/07/2022,400.79,Lagos,31,7,2022,27.7,23.6,25.6,81.5,0.8,100,25,rain,33.5,230.2,1014.1,92.6,10,0.09
01/08/2022,400.79,Lagos,1,8,2022,26.1,23.9,25,84.7,3.9,100,12.5,rain,36.7,229.4,1014.1,70.8,10,0.13
02/08/2022,370.54,Lagos,2,8,2022,27.4,21.4,24.9,78.5,0.3,100,12.5,rain,24.5,233.2,1014.7,80,10,0.16
03/08/2022,330.13,Lagos,3,8,2022,30,21,25.6,77.6,0,0,0,rain,18.7,200.5,1014,47.8,10,0.2
04/08/2022,315.96,Lagos,4,8,2022,29,22,26,77.7,0,0,0,rain,18.4,198.6,1013.8,60.2,10,0.23
05/08/2022,302.39,Lagos,5,8,2022,31,23,26,80.7,0.1,100,4.17,rain,18.7,208.7,1014.5,54,10,0.25
08/08/2022,198.99,Lagos,8,8,2022,29.6,23,25.9,80.6,0,0,0,rain,19,216.6,1013.2,56.1,10,0.37
09/08/2022,169.22,Lagos,9,8,2022,30,23,25.8,82.7,0,0,0,rain,23.4,215.1,1013.6,59.8,10,0.41
10/08/2022,147.59,Lagos,10,8,2022,30.4,23,25.9,83.2,0,0,0,rain,26.9,212,1013.9,51.5,10,0.44
11/08/2022,132.35,Lagos,11,8,2022,31,23.9,26.4,79.3,0,0,0,rain,29.5,212,1013.6,47.7,10,0.48
12/08/2022,123.17,Lagos,12,8,2022,27,23.1,25,85.2,0,0,0,rain,27.7,205.8,1013.5,58.7,10,0.5
13/08/2022,127.23,Lagos,13,8,2022,29.1,24,26,82.9,0,0,0,rain,24.6,204.6,1013.8,72,10,0.55
14/08/2022,173.18,Lagos,14,8,2022,27,24,25.9,83.6,0,0,0,rain,31.7,206.5,1012.2,85.1,10,0.58
15/08/2022,239.99,Lagos,15,8,2022,28.1,23.8,24.9,89,5,100,12.5,rain,29.5,201,1012.2,74.8,10,0.61
16/08/2022,380.07,Lagos,16,8,2022,27.8,14,24.6,87.5,5,100,8.33,rain,22.3,185.7,1013.9,79.3,10,0.64
17/08/2022,589.2,Lagos,17,8,2022,29,22.3,25,85.1,0,0,0,rain,12.9,207.2,1014,56.6,10,0.68
19/08/2022,771.68,Lagos,19,8,2022,27,24,25.4,87,9,100,8.33,rain,63.6,201.4,1013.5,76.4,10,0.75
20/08/2022,581.1,Lagos,20,8,2022,30,22.6,25.6,85.4,3,100,4.17,rain,24.1,196.5,1014.9,59.3,10,0.77
22/08/2022,314.5,Lagos,22,8,2022,28,23.1,25.4,86.2,0,0,0,rain,27,197.6,1012.2,64,10,0.84
23/08/2022,298.92,Lagos,23,8,2022,29,23.8,25.9,84.5,14,100,8.33,rain,36.4,188.8,1012.7,72.1,10,0.87
